cod_dane,elev_media,elev_min,pendiente_media,pendiente_min,pct_plano,flujo_acum_media,flujo_acum_max,agua_ocurrencia,twi_medio
15380,2387.9597155731576,1567,17.63493895104185,0.0,0.003924701419210779,11.335438849368062,295,0.0,2.917197189991395
15299,2096.390519927959,1244,16.16658792718583,0.0,0.00933871058951014,143.64060509941385,6745,0.07394063156304523,3.072859651496689
15514,1433.2540003731688,523,22.0620972975562,0.0,0.0031423529779032685,206.46470910231122,5072,0.0024196154768227614,2.6732047549428506
15511,2044.3070113980643,1340,17.911900045563286,0.0,0.006046870150935197,258.07804978399076,6115,8.84138911063993E-6,3.0046160388446443
15455,2072.6265330357373,964,15.865150828016729,0.0,0.008413339299708405,33.83483520534357,4290,0.0024362841439570238,2.9388748715498862
15172,2333.244093474023,1471,18.56141139677939,0.0,0.004652396767841019,146.20769873428227,5665,0.0,2.8620554121608657
15090,1618.9951251927362,963,14.557428265785852,0.0,0.012058465008194937,201.37439625076527,4606,0.001891150534656935,3.4551826811314044
15842,2691.002478191348,1760,16.390719149272407,0.0,0.007014753150297333,39.48691018092532,4616,0.0,2.905854858939343
15660,2050.1168421731777,1181,14.038032864762991,0.0,0.016636016948855966,11.91662380626926,377,9.765640225007127E-4,3.1546475828136336
15835,2660.443781678685,2161,16.230273100546608,0.0,0.008165532009959363,39.74341810499093,1011,0.0,3.074630202172252
15804,2384.1620355771106,1868,15.72364444896942,0.0,0.009217316261825719,154.5116666753439,4072,0.0,3.15121605671379
15897,2264.224568735652,1112,18.505261780420906,0.0,0.005820079567599951,65.85432326701658,3244,0.004398433712080551,2.9291550607102317
15494,2603.4590738459465,2145,15.006406934777043,0.0,0.007799867381639201,39.37680827910873,1297,0.0,3.045352807917069
15367,2424.362164124421,2017,13.360102715803997,0.0,0.01501314034445457,84.56795933114483,2049,0.0,3.3492663352282297
15189,2732.5700579260497,2139,11.96515186321151,0.0,0.020098771340633224,17.72928223167945,261,0.015770226528863326,3.347759524679755
15599,2642.3940423235076,1993,14.390639970114245,0.0,0.01799130486769297,33.86039544033562,1959,0.0,3.1019425467931234
15861,2959.8845616433123,2265,12.765624273126152,0.0,0.01889018772997584,12.153167541884887,486,4.893869281383632E-4,3.133418793914535
15104,2593.288704049141,2148,15.50201759585042,0.0,0.010333202048964908,53.26636696196455,855,0.0,3.12819681328807
15621,2579.2879961637377,1471,19.014048771751543,0.0,0.0032249954666343523,22.206641015686365,999,6.766877353393063E-8,2.769685039858033
15518,1829.9708075326212,742,21.46542348639678,0.0,0.004042909583393748,69.24406187255762,2859,4.287120881958906E-4,2.6502727254799727
15879,2889.2791479364037,2193,13.032265349238841,0.0,0.010212481016091741,14.995037495596764,226,0.0,3.2538114714440827
15212,1496.1701155400156,544,20.302402472500184,0.0,0.006096931201438847,48.492607654562235,1656,9.823140170366176E-5,2.7824262983455506
15764,2871.1634027464643,2299,9.2146794794805,0.0,0.05669366204074324,6.178791679127876,133,0.0,3.3790013232784366
15109,2104.9457008259988,733,17.177614381438026,0.0,0.011214494825226283,23.373983070786945,569,0.0,3.0924364942559834
15740,3120.44989343588,2687,8.623826218250855,0.0,0.03694864053902027,16.219587365874762,531,0.0108373892839289,3.5647226253054907
15401,1471.0216840028793,854,24.874659926696797,0.0,0.0016304681751494467,8.768715916396546,161,0.0,2.2851239236120633
15646,2973.203978030737,2478,11.631181769369864,0.0,0.08621079519405195,16.274764957481644,433,0.6771659348077476,3.385089600050336
15224,2879.242853872441,2582,11.628059871605547,0.0,0.08038448201262541,19.863596079276203,694,0.002415813067583741,3.4381087021719527
15001,2873.684287994068,2460,9.633491265401629,0.0,0.03961909637819033,26.533671985923846,752,0.0010801050842691804,3.5305945356808146
15600,2640.2203437249123,2108,13.226482645690776,0.0,0.024956402610282542,20.78544106519986,926,0.0011752535685343956,3.1650508889643887
15822,3205.2712069515705,2565,12.66807464458863,0.0,0.10674191898625375,13.62610370999589,453,8.234035922440203,3.4968268630059476
15676,2593.7387380078303,2446,7.5251369647553705,0.0,0.1777213136870374,342.25770616091256,6068,0.0017534904250125567,4.246929312121566
15480,981.4942661867219,429,23.94125728563193,0.0,0.004209053080399619,197.57593159292875,6628,0.046101611114718055,2.604553965279386
15762,2919.7092653182644,2483,13.790679194080003,0.0,0.03147939505523874,18.419320753512746,706,3.105753874472282E-4,3.06943633313879
15226,3002.0811143900933,2535,11.275319376075634,0.0,0.17665719664534313,16.6956239714137,582,14.87657362617869,3.977685450656361
15638,2364.954735953303,2074,13.818100464043015,0.0,0.0422574592686058,51.75821159399121,1288,0.002180295618394779,3.2384342965958086
15187,2868.6898191221235,2608,9.664854691082407,0.0,0.03484017297673936,22.895816566266905,1638,1.2938060273685911E-5,3.362280369296427
15808,2398.047420549377,2086,11.69194630847706,0.0,0.0234067602520699,52.53491069865754,1379,1.261918790167622E-4,3.429918453609544
15131,2769.771802719445,2535,11.95400671988388,0.0,0.017004691483326596,12.320613756945203,379,0.0,3.116352195353013
15580,1128.6855199341983,495,22.616172657876376,0.0,0.002634169292710698,48.976949058617315,3748,0.0013507179259874672,2.486007387090483
15047,2975.459634340903,1064,16.716525070426933,0.0,0.0466731885367541,53.88725696553736,3346,2.690114116802143,3.1042933738485474
15542,2949.422332451798,2119,15.200908970346514,0.0,0.013393280652664541,27.212804910849574,817,0.0021328695241887834,3.0466608760058205
15362,2759.0490731181767,2495,12.764892682214418,0.0,0.05135049123717362,48.49537432283894,689,0.0,3.3010644210839954
15442,1304.8976487094055,407,21.066320035601397,0.0,0.005632708176138136,99.58529220268353,7350,0.005187473657156523,2.691260260116457
15814,2979.2925207126937,2639,9.021951383521536,0.0,0.07759002675523892,35.78942246730832,1459,1.8089967994479659,3.8222315118369723
15500,2689.7891451650435,2583,6.5241487113716925,0.0,0.09665359512037236,79.30310245586794,1236,0.004933742016981539,4.115194205837093
15476,3050.2807681987374,2698,10.162919188001318,0.0,0.045742967204597876,11.546214874185335,339,0.0,3.3480144259313014
15776,2476.7565004518992,2053,10.87300003854392,0.0,0.04633303895786416,55.02805737966949,1691,0.016532745451873998,3.604201804902636
15377,1861.7034041929592,584,22.454797856446156,0.0,0.0037667162745020043,72.45523829076062,4553,6.429817618278448E-4,2.5873053907511676
15176,2649.8082502480643,1848,10.458884867307654,0.0,0.06648245529481228,110.66769669047267,6804,4.3614648237911055E-6,3.597672143046101
15232,3008.0600424235136,2212,17.903561329070975,0.0,0.007177445931456098,22.359324912136422,987,0.0,2.7741623713775763
15272,2722.7476162318044,2469,9.785310874168387,0.0,0.06727910208458329,58.72336628339219,2080,0.0013332825975091902,3.6002888231529133
15407,2424.578300061259,2029,12.33486666530629,0.0,0.07252971374258656,94.94104111234628,3489,0.020338541137869835,3.687027396978657
15106,1777.5995196215245,778,15.752751366399327,0.0,0.012671464619793462,29.781788383355124,469,6.371368415710361E-5,3.416873947561362
15837,2712.272932845383,2529,8.921263951137693,0.0,0.053571735090880264,123.33848282480237,4000,0.026839522252263236,3.6848385296185975
15832,1100.5571229212328,477,16.054880536966298,0.0,0.010865259066968707,59.19461188254526,781,0.0,3.278454906621852
15466,3393.864984476397,2628,15.021479716534124,0.0,0.007696693806293585,17.270092788364032,319,0.0,3.0198191334718834
15533,1165.3896137942165,348,22.012420693730537,0.0,0.006090076396688156,83.40477300125683,3618,6.675126752659384E-4,2.5969459184470263
15681,989.0882946537373,355,23.951419680529977,0.0,0.0036859283742872845,284.85920499887345,10581,0.003903480491102905,2.6485115259987486
15759,3092.7500711668836,2462,13.103525509401017,0.0,0.05113222023873912,120.88752547193194,10055,0.0031737048775196297,3.3053453272534403
15632,2851.525743754218,2119,9.8620789535776,0.0,0.036073986656477756,218.47381306951368,8132,0.0,3.6198670759181346
15464,2857.253553097084,1207,20.047240855882386,0.0,0.005855864770959281,38.931686159582156,2225,0.004688922069499182,2.7037391590000555
15696,2422.286235814665,1876,13.02256749338728,0.0,0.010781734028928684,193.35210400547678,4879,0.002241073284328001,3.4178019196151967
15820,2800.8440079324873,2416,16.354192710527936,0.0,0.009673307301096059,617.2039621254964,10638,0.0,3.3056970061392317
15293,2375.120104326893,1840,13.52100081561249,0.0,0.018383622781863715,185.56298112639195,4972,0.01265014832345732,3.2640435572103854
15204,2990.4713780845914,2578,12.417908734710005,0.0,0.03603236899095114,23.451782036188597,1552,0.009984023070563874,3.2355125296677594
15491,2639.7082159820147,2463,15.254525762827681,0.0,0.07074423393363995,285.21600465808785,10010,0.0020935352869051625,3.232450737140498
15806,2639.100321182754,2458,10.447369881265862,0.0,0.10250156412412208,338.3582581253512,7209,6.061900633309872E-5,3.7433794830954503
15531,1249.590782925362,319,21.34652256433896,0.0,0.0063644638483139225,187.3604365113762,11230,8.748305279324075E-4,2.7477086992489945
15051,2815.93304621302,2135,16.213253391582313,0.0,0.03383946636381055,31.753784193325565,672,2.0436072272207674E-5,3.058473635177421
15550,1990.3077415776581,853,23.945528485704326,0.0,0.002806008471999974,34.180719148996,1930,4.0734206498288197E-4,2.442337855674335
15296,3303.565077989459,2140,17.688290848181616,0.0,0.005616482025327888,57.33642162546444,11464,0.0,2.8100554867484497
15763,2907.8807021640687,2197,17.65262841702706,0.0,0.02469431522600237,45.48095626946685,4762,1.8718000531059724E-4,2.919007277294173
15114,2652.59545818637,2422,18.837082143579234,0.0,0.01247843287613935,39.69137684189374,504,0.0,2.806471914500827
15215,2627.2339382561886,2338,16.35990827864662,0.0,0.014197808647732065,858.8688860207978,12340,3.788369130154121E-5,3.217317445809034
15507,835.6986073611888,250,22.943753475066266,0.0,0.0033152099252066274,132.58482928074505,13785,0.009804881654845507,2.491459381296521
15276,2728.5788123667985,2473,18.29795416161852,0.0,0.029255525559670596,14.365460445030214,414,0.0,2.8039657463757544
15469,1994.8936291483085,1478,11.769502904781882,0.0,0.015445470802737374,308.1827523692491,20061,1.7300480474404661E-4,3.4922945804073415
15092,2789.861659243442,2265,21.72317812587833,0.0,0.0041019855612654185,257.4517757824416,12548,0.0,2.6208249861167983
15816,1977.8616950140736,1587,13.881236429720175,0.0,0.01682736308130999,101.90761632837632,2618,0.0,3.3827649853144255
15790,3273.9388898441853,2206,17.93105277979962,0.0,0.006686926702909119,270.1175478251741,13530,6.863250915145875E-5,2.9247572480385906
15516,2714.703414151774,2112,16.193855478964448,0.0,0.03809744163064866,110.72376419157736,6126,0.34962294834323787,3.137312066516029
15162,3115.6921979696963,2651,17.158657282250395,0.0,0.032068819682787734,12.502570632504293,220,0.0,3.030605673722688
15693,3062.225137799906,2468,16.099139306195045,0.0,0.036116121954653406,15.773793191315137,341,0.0,2.9698781212065
15238,3117.651532092618,2435,17.111672951089645,0.0,0.0434032245862489,115.36167621202803,6289,0.002119471959420969,3.0746225693398985
15664,1706.1233660820285,1208,10.895126679511087,0.0,0.01573486076957289,862.6451800614414,20423,0.003370904743674362,3.604606450874458
15757,3179.3918874471233,1888,18.391249767587126,0.0,0.005822523977997354,331.5068456223013,17524,0.0037353424372361423,2.8501093329125204
15185,1960.3751987780931,1337,15.66579402204069,0.0,0.013345420433205756,53.15035987153295,4187,3.3690627947723433E-6,2.970047513922349
15087,3041.9758756143788,2535,19.724011765683002,0.0,0.02776739120215219,45.39287365142116,1972,0.001026656334138256,2.854898632318549
15537,2896.2076690696517,2040,21.25937255821898,0.0,0.003687710882146793,345.91485502767654,16538,0.001801883340797421,2.724722270117316
15723,2794.455447227899,1832,20.10190503389187,0.0,0.0025131299371978235,524.0428134949349,16706,0.0056227269172389035,2.781673510747617
15686,1509.2793076364255,1032,10.731665467951904,0.0,0.01461719802862365,546.8662644703586,20754,0.005337687222805079,3.4714357251629178
15755,3023.0295393973747,1346,19.49075574266303,0.0,0.005101356498567533,80.56825483060956,18391,0.004042295321212493,2.7483297387630174
15839,3267.9780278419053,2557,19.49191979265271,0.0,0.010861188020273258,31.190895182622842,1170,1.1435680174101366E-7,2.793787201496616
15720,2902.1175132850753,1584,20.727998440008303,0.0,0.008456724597114128,215.64453200900596,18801,0.002977713676231436,2.681153886724967
15368,2624.8427413750624,1548,19.377807613450134,0.0,0.00389294536555125,439.68983012522625,18912,0.004106812572226851,2.855947389629969
15572,242.173770546767,111,7.797269192820376,0.0,0.1821519861514527,2747.254026474455,343235,0.36548664958214583,4.1939548275270955
15774,2902.200878971074,1412,21.031765085907104,0.0,0.009182213102610142,231.83492942118588,21199,0.0034992160059371803,2.6970897771094946
15183,3039.2202600011074,1017,20.01951384004686,0.0,0.007900242431925674,30.65399663959978,2232,0.05154754444478823,2.702854018805881
15403,2882.451047134132,1529,20.906560184661778,0.0,0.004150069552639541,91.07797215367385,2039,5.767963174066151E-4,2.630365100151358
15753,2362.617884517016,1276,20.87949059506114,0.0,0.004530439341601266,419.7927776772722,22591,0.001521807090526812,2.759593139120687
15244,3709.661915732651,2413,16.843221565565145,0.0,0.006553520296271673,18.19264969312621,833,0.038859698891381834,2.829351736936537
15097,2077.4444430700755,1166,21.215519240199725,0.0,0.005092752301913808,1060.7310931048394,23497,0.003410216612936337,3.011127116378337
15810,2056.9670904926475,1122,21.22045888619506,0.0,0.005304795541337004,825.4624355156523,28600,0.0027975172233689733,2.8155735211644966
15673,2496.418487676906,1285,24.525906639151984,0.0,0.0018193456477640806,103.78970396154094,4928,4.065770034475756E-5,2.554727241109619
15317,2669.4428070185236,1623,21.181549449696927,0.0,0.0024747479854488135,60.63888382453586,3793,0.0,2.57270579605297
15522,2775.9796402711313,2007,23.518997053433228,0.0,0.0015772746050185908,127.49820379602812,2244,0.0,2.798763341254236
15248,2800.574417487676,1639,20.044657098367264,0.0,0.0031216829115617447,87.31251173534423,2432,9.110618881837726E-6,2.735201421670071
15218,1685.7733608764183,851,24.30954305588579,0.0,0.007894894888123968,1147.7690328086726,33630,0.004053870733811698,2.5724998848377174
15332,3625.1693439823816,1115,26.20254919766828,0.0,0.004062055756350744,45.274067720257506,3206,0.13500694387290682,2.378951450652614
15180,3428.3536150160508,1245,21.997239790883935,0.0,0.004291509276213298,31.295809203132354,1877,0.022546849136558543,2.61270281199216
15223,1444.4733303227974,228,22.102050407101064,0.0,0.026180074783014592,128.58254460625707,24682,0.058909887935330446,2.75671666863913
17873,3037.720206520536,1318,21.256492556505624,0.0,0.006329397908327756,36.777517444282225,2341,0.0018931117320328812,2.6569343613986027
17088,1184.8453026630796,822,17.83330294277285,0.0,0.014616266287034045,4001.601986905619,106225,0.34689656361443616,3.032805667035425
17174,1314.1643444090594,816,14.764378437967364,0.0,0.028735345214002214,1019.430655938549,106318,0.29383394607191493,3.3756241445935844
17665,1254.4951802062933,927,16.36062734170483,0.0,0.022898457258856773,6.273523084975349,117,8.196032111009948E-5,2.7798983673934705
17877,1034.7887074146588,902,9.562121320618772,0.0,0.12203666927580514,327.2763993718744,5316,0.0012880660218753737,4.319607638712301
17524,1191.6594980808507,793,13.951446302592945,0.0,0.026134300593909136,1738.9601707347051,113592,0.04259102300416652,3.4003823419187813
17001,1995.1092858702968,781,19.79970464785856,0.0,0.009435738085818038,246.01391978266014,113634,0.0019606083451375786,2.8364349709375003
17616,1242.6003000562084,801,17.209300265253436,0.0,0.014628227420023841,2067.8658116704805,108410,0.0875000454901531,2.9503282966998143
17486,1974.9129159941253,716,21.55683910901738,0.0,0.008501433859937657,1291.656072389663,116708,0.06091317933601947,2.7268250435499866
17042,1315.915335931192,729,18.129922940716718,0.0,0.018435375575117516,2369.130720708789,115073,0.2173665214613873,3.0620499828181136
17433,2014.7814024112727,938,26.241003573987943,0.0,0.001978533056815462,88.2056566074023,3284,1.450062645746408E-4,2.4030728642945878
17444,1341.450904027352,554,25.945314236305002,0.0,0.0027017497812807396,151.53539954781678,3575,3.212078532527016E-5,2.4749810100134124
17050,2161.1903144211506,1200,24.213936375682767,0.0,0.0027272327535722497,15.928775729928573,322,5.132082661895588E-7,2.397750693445244
17446,2971.1121313687117,1508,28.123492245144025,0.0,0.0024373882077096715,30.774788464124583,1408,1.6699629063511215E-4,2.2474751151524424
17272,1224.5826342425323,701,20.42589277625862,0.0,0.005935015023966009,2063.968607426205,117345,0.024083130305247495,2.8625015374956053
17388,1359.9805677776876,677,23.835897734157832,0.0,0.002642574160505769,2849.46032272846,119296,0.032679651124291234,2.621645727288248
17653,2471.507703570329,857,23.492060389796546,0.0,0.0025612109368368685,39.42670957137316,2170,2.6232277436455085E-5,2.4671976840610137
17442,1340.741428066804,649,27.20326149310683,0.0,0.0015101142569447685,7113.246855188473,122274,0.1970311088064059,2.829990128929695
17777,1509.7656693243096,679,20.121987783471116,0.0,0.008703252677206645,1680.7959378091812,119370,0.054241267722268116,2.868369755450411
17541,2224.9578359800116,670,27.119073006642477,0.0,0.001650064865202994,26.253878317801757,1704,3.7528026092076657E-4,2.2594686753113664
17614,2144.853853342662,697,18.87346197037966,0.0,0.007105865224909564,545.9344394892609,117342,0.018935753343264406,2.7511857031575055
17513,1789.3550996567708,638,25.813876722951132,0.0,0.001215187159968253,1162.5322885089545,123122,0.013379992300452333,2.4177142104513942
17867,393.854209606864,166,11.960907709092455,0.0,0.04379817914264943,92.40125153038736,4000,0.12610698603721282,3.481356055426306
17013,1811.60418878535,572,22.687754261955497,0.0,0.0038217619795696874,1721.6679154550452,132640,0.04070044363409052,2.6267095929660105
17662,1040.6185271718055,235,24.464525750526573,0.0,0.004650770830620308,86.9504993530472,5146,0.31236456619881164,2.486128074761086
17495,482.3811633429848,160,15.99520483122512,0.0,0.024316839098550768,182.86880397172814,5809,0.36698293438872964,3.1821681163780835
17380,200.88342282674878,141,6.65635400902785,0.0,0.18248901206961446,4782.870226120259,291315,0.7384029394635991,4.356007390452945
18785,221.86032022999242,194,4.098513870629305,0.0,0.22383609203460308,978.2735904099046,46088,1.9372325632586926,4.73596995464807
18205,236.45893297176298,205,4.518923747455654,0.0,0.20203773862267874,1412.382354489798,40778,1.4107648612771535,4.642696239319627
18756,218.3859565508608,52,4.550254962118223,0.0,0.19287911459656612,1257.9689848756784,322734,0.6037269039838442,4.462980653486068
18860,237.439098540798,202,4.706671931359332,0.0,0.1634277950107802,75.37658234090998,9610,0.10816620672672549,4.254237134161515
18460,229.14064757480187,190,5.354096917400616,0.0,0.18217888513953537,779.7245970069673,35647,1.6916224418158452,4.437292992132292
18029,264.0469001650083,219,4.408096059174007,0.0,0.2347507743426081,61.317990172689754,3926,0.02431377724126084,4.540466446282949
18150,224.62229281903697,157,4.301228771480896,0.0,0.20234732229340052,953.1374390422416,96428,0.6665482410754501,4.5223724874342315
18479,270.87170488712155,209,6.873229888266856,0.0,0.16514319939371386,110.82911630466397,9616,0.16538307983970335,4.1386525994683545
18610,943.0937169451469,226,16.85138634359385,0.0,0.055226943022114644,55.11491176644315,4408,0.0075223486726250606,3.0986800969360018
18094,794.7606815485353,214,16.960457653491332,0.0,0.08362632377188889,79.03834200638539,4165,0.05401642544510914,3.1689212863833416
18410,338.0870229572745,192,8.874382750677325,0.0,0.07626936448045722,89.87299909250709,13820,0.06750110116770441,3.740543292814802
18001,1104.8181020185557,211,17.79855050874613,0.0,0.04283175373050324,109.31830419903771,13839,0.11122315151102884,3.0213128515101872
18256,726.2373909995819,212,11.370092655891836,0.0,0.06576994668280634,31.932894763999435,2505,9.995262857765597E-4,3.4741358621900225
18247,815.8741387500642,210,13.187536065468704,0.0,0.08745216495088445,177.74487680679673,25038,0.3763228314258924,3.499043204193451
18592,978.7964972842018,200,14.356152455227845,0.0,0.08093450365109317,237.16421696889634,27513,0.25405218522814277,3.404534586130583
18753,443.50069413975757,169,6.25370753606517,0.0,0.22262722656602263,184.4831539869332,50367,0.08218885809451859,4.362568010931012
85440,218.60563259787733,154,2.8202825215711176,0.0,0.4034329236966811,1331.3308770645685,118859,0.5286113907617541,5.203597460319176
85300,580.0337363677853,237,11.628193819070162,0.0,0.14638908384336974,425.6770632114189,38740,0.09604029738454338,3.8509557927793847
85162,502.0135268885595,182,8.088633859109692,0.0,0.18994410096983935,58.727744138018345,3930,0.011718339380799919,4.164992764722897
85139,166.37511979582013,117,2.6400550296110517,0.0,0.36066620095912,1083.0736812134119,228382,0.6149767289023518,5.058403099142972
85410,316.31347228506183,141,5.171176582436817,0.0,0.31074853926015544,599.0714209701525,130465,0.16439736361456475,4.67649398188818
85230,146.54454358225382,106,2.176563640724882,0.0,0.47719379050771515,1241.2290696952425,284791,0.46079641022342027,5.291259344971338
85010,427.77378257183204,175,8.424510658326776,0.0,0.20684244096741225,142.12159164875322,10379,0.08831716700026457,4.201339563396461
85015,1776.3748521086525,586,21.33163668135797,0.0,0.0035245905740380274,35.69849216191246,3637,1.051482645871869E-4,2.5636625497129777
85279,1396.072051309184,526,19.641131905047185,0.0,0.0045405431778907865,73.72262462915955,3380,5.298546445559401E-5,2.77184120143707
85325,158.05724331709624,107,2.246321934292471,0.0,0.454431955375229,620.1037944935476,298163,0.13820931278915782,5.217055197525894
85001,325.4570653123931,162,5.742868141258912,0.0,0.34775677084689893,166.30115388836518,18390,0.06709999400052599,4.6649062349113475
85430,137.46254713284992,64,2.423869991521161,0.0,0.4155654322957817,1573.743594924149,309064,0.5063051201414869,5.145347584573608
85225,291.66911604027825,170,4.9851556905153585,0.0,0.3417391273479947,102.93884303071181,6815,0.048642247556613345,4.678061004442646
85263,268.1387775177685,165,3.970491786405741,0.0,0.327994790160222,136.0591244609375,6793,0.02388549115525404,4.891371399250065
85400,1199.209408892094,358,18.696794581017038,0.0,0.019020982298801805,79.86659435035833,5041,0.03422672933936702,2.8633687996582964
85315,1541.1262449864691,609,19.822793642122967,0.0,0.024437875775802396,71.33645481185566,5674,0.0076868343955386696,2.815371392883172
85250,138.8666298822907,76,2.5478022476862034,0.0,0.4227338613641434,868.5086209434367,372280,0.29783982566796774,5.096351042696144
85125,182.56321650655434,78,2.995775291914081,0.0,0.390352600576418,453.7991805114445,73233,0.25583570777655984,5.040727699358433
85136,2604.732332403977,1108,25.642756401266755,0.0,0.00270594793007754,47.514021265327536,2522,0.0043499343398052635,2.453606380633249
19533,768.4747279087228,222,12.565112664561314,0.0,0.11560247439120368,512.6498224099247,33281,0.4603263437573913,3.7293207575454628
19290,1605.6216007526739,950,19.171023912939816,0.0,0.006469870828663695,50.46207826402154,2667,0.0,2.6942689433044267
19701,2072.697581389744,345,22.60822430505761,0.0,0.0052481742095194205,118.09624213683719,20741,0.013746665690024348,2.5994123147107278
19450,931.595213643023,489,15.825437416472562,0.0,0.027094658165318433,417.80881057648725,26330,0.07236490022807336,3.17804035059492
19693,2880.049734401187,1351,18.46199313898937,0.0,0.034048921265994486,28.48645591084081,1185,0.005462695980126399,2.919554953950625
19022,2216.616437678621,925,23.66251791953439,0.0,0.0013484013310085378,48.0009062529211,2755,0.0,2.4580646760938105
19100,1655.1540981663838,575,19.880201692991765,0.0,0.009734631405200866,111.22433248373333,6708,0.007318349618281192,2.787933694317548
19785,1542.791490823706,749,20.228421513646452,0.0,0.008883309106415629,66.09084694661703,3533,3.2364607393239213E-4,2.710304918544651
19397,2427.4268248092517,948,23.835872464862657,0.0,0.0029454854833827386,37.21358617122424,3306,1.3638457857767942E-4,2.443974438193312
19075,1598.116808264569,536,23.20986789842199,0.0,0.02082259088285474,138.32845852712612,10463,0.03164936852836237,2.654485911017661
19392,1578.7256139139422,684,19.247299924693287,0.0,0.006885971978213419,75.12143004004284,3329,2.9755389624068047E-5,2.831616573963144
19622,1581.4401421103717,829,19.582744731722663,0.0,0.005427374519178362,27.692774048868625,1158,0.0,2.6783680055703036
19532,1052.1365330077872,536,15.009249880840917,0.0,0.06206227129457273,239.55562741149163,11625,0.0311517740578608,3.3445664340014076
19760,2682.0105866141475,1325,18.451713659860918,0.0,0.0070143932107182855,29.185781373249675,1378,0.0,2.799646117965716
19585,3224.8039725180192,2003,14.738787343888722,0.0,0.035056860192221824,36.896097875699716,1976,0.0,3.211612647127553
19807,1701.462351129429,946,14.028818700504173,0.0,0.018255301545969556,51.42302118612902,1032,0.0024843914519381213,3.298995262756213
19050,2041.63149964884,740,29.241969171371466,0.0,0.0013526614112683761,48.41083577687566,3583,3.1709090296323086E-8,2.196801390241314
19001,1956.005465816571,1346,12.443358486365305,0.0,0.04087695515167524,166.3247874844999,8715,0.0038315094995012905,3.498541656357813
19824,2759.6583209003657,1645,14.887964390893977,0.0,0.020827948985454734,52.29110671725119,2285,6.274668680443955E-4,3.1668709908571
19355,2717.6893529484205,1107,19.714162458101743,0.0,0.009662804972306939,63.780418436925046,10986,0.004057470663822833,2.7692115531170223
19318,389.7793988259884,-19,13.073035149222124,0.0,0.05512057871483266,88.84959149273861,9001,1.3702753276658821,3.373061428621943
19130,1746.880602260291,1151,13.993113296319217,0.0,0.025153365528506798,229.80860449653684,12423,0.009990456364031446,3.3096605359902753
19743,2932.2148182124306,1690,18.09520430097751,0.0,0.009901960695937278,28.152862992097585,1317,7.980879189328583E-4,2.787472791048171
19256,1365.0659916265383,36,22.968866435632197,0.0,0.005423075177440536,105.52620070210035,11202,0.00496957752798241,2.583126625298844
19548,1702.7970840099533,1253,13.141228527958374,0.0,0.022092906305708423,71.5366520244939,1830,2.73885145098667E-4,3.4249208320109177
19137,1949.7315576245885,1154,17.937123893156233,0.0,0.007156772120806378,65.70612534569672,2883,7.09306234506587E-6,2.8881788634573007
19809,325.1366046969735,-23,13.655871087217713,0.0,0.05394501858293546,71.86072494715431,5045,1.2227515423225375,3.325445776313192
19473,1834.5771597586868,1112,20.443492079373666,0.0,0.02165135587741299,168.6722267912828,16552,0.946829975845491,2.760017103606688
19364,2515.7320898526277,1328,23.49891546004528,0.0,0.0019193511605362771,43.291805804911675,1506,0.0,2.472295733903165
19517,2601.739061668083,834,25.262107775058883,0.0,0.003956318631174316,119.15359644420414,22239,0.014036905063970376,2.442609832656634
19780,1659.4107602018003,992,21.368762695966538,0.0,0.02997063622449461,519.8684454609645,21548,2.286299713007855,2.8474455167911494
19821,2776.179945773087,1253,24.883157067645733,0.0,0.0017325923076125646,38.46954046871737,2212,4.136022209194564E-4,2.392324404997671
19698,1308.4480681175962,959,10.749641793112236,0.0,0.08938264512341923,49.49920193185117,26151,0.10146611559244212,3.658314452460127
19142,1391.8545937386227,960,14.544307475978385,0.0,0.07045815968668742,90.3901274900219,4301,0.007681956123198942,3.356159029477029
19300,995.8602854861135,952,3.4732876147152703,0.0,0.23498086322280284,281.87173648188144,4298,0.030840117194287732,4.8091076378812065
19212,2063.092403889796,997,20.55162808931461,0.0,0.051466608020992274,28.770555647170013,824,0.009789017058218167,2.8736959053976303
19110,1461.629676252945,960,17.38856487483111,0.0,0.026491393897694223,438.48011049545744,24712,0.10842241918202887,3.033796197154538
19513,991.2867571826945,968,3.1466422240484446,0.0,0.2644930728912597,130.63428884915615,2508,3.2484595534512943E-4,5.174383376174034
19418,492.3536555552868,-23,17.619063929128885,0.0,0.04639084959867528,214.29885965628003,19493,1.0213669549714786,3.0707580953941442
19845,968.9124822516089,929,3.3318899301054494,0.0,0.24921305032875907,1762.649195486325,32479,0.48112901213634296,5.103446042634934
19455,1808.659493344412,955,16.567714302769797,0.0,0.11875643791825774,38.756355153281525,958,0.01757842645908319,3.472656209599947
19573,965.8113720956007,932,3.2121918715600457,0.0,0.2599619826410612,1584.6370935003204,38857,0.2833381521174534,5.276231825704401
20710,325.8641443403572,29,9.18211457632186,0.0,0.2703674837317735,90.83114611724844,4635,0.033753905505608896,4.30713859512157
20770,204.2047386061184,6,6.980591521942882,0.0,0.283689777748742,226.0419976884462,35668,0.4295676813548501,4.5592519996329
20614,560.5595001827604,48,14.265232651974882,0.0,0.10341745422621415,28.67045852132603,871,0.006130338104591565,3.4573271100975678
20310,1379.8783734097253,963,18.135624155941894,0.0,0.008636467407155487,12.547106155236632,213,5.805157008040538E-4,2.7590936183292807
